Frequency (Hz)	Level (dB)
814.453125	-68.702629
815.429688	-70.163399
816.406250	-69.088715
817.382812	-68.933998
818.359375	-69.220016
819.335938	-68.765251
820.312500	-68.778442
821.289062	-68.754868
822.265625	-69.671326
823.242188	-68.907768
824.218750	-69.151314
825.195312	-68.433113
826.171875	-67.961006
827.148438	-67.153534
828.125000	-68.729065
829.101562	-67.338760
830.078125	-66.578003
831.054688	-67.628387
832.031250	-67.448753
833.007812	-67.207855
833.984375	-68.434830
834.960938	-67.250160
835.937500	-68.439095
836.914062	-68.751183
837.890625	-67.733543
838.867188	-67.902229
839.843750	-67.414940
840.820312	-66.896111
841.796875	-68.914886
842.773438	-68.022285
843.750000	-66.741135
844.726562	-67.688423
845.703125	-67.064613
846.679688	-66.832336
847.656250	-67.022675
848.632812	-67.010895
849.609375	-65.873184
850.585938	-65.516777
851.562500	-67.117897
852.539062	-66.421417
853.515625	-64.868065
854.492188	-65.217445
855.468750	-65.389000
856.445312	-64.997887
857.421875	-63.583496
858.398438	-63.200504
859.375000	-63.894444
860.351562	-63.168507
861.328125	-63.286770
862.304688	-63.329540
863.281250	-64.344017
864.257812	-62.013760
865.234375	-61.744686
866.210938	-61.208721
867.187500	-60.791210
868.164062	-60.753845
869.140625	-60.482250
870.117188	-60.694523
871.093750	-59.519444
872.070312	-59.170002
873.046875	-57.937084
874.023438	-59.964314
875.000000	-59.048538
875.976562	-59.034718
876.953125	-57.973160
877.929688	-57.521893
878.906250	-56.993736
879.882812	-55.334167
880.859375	-55.600956
881.835938	-55.242821
882.812500	-55.146709
883.789062	-54.535736
884.765625	-53.429306
885.742188	-54.460079
886.718750	-53.387646
887.695312	-52.869392
888.671875	-52.835670
889.648438	-50.664581
890.625000	-50.823189
891.601562	-51.765076
892.578125	-53.411205
893.554688	-51.544422
894.531250	-50.507816
895.507812	-51.449112
896.484375	-52.135139
897.460938	-51.894943
898.437500	-51.962952
899.414062	-52.097301
900.390625	-52.893898
901.367188	-52.799442
902.343750	-53.250519
903.320312	-51.989475
904.296875	-52.012081
905.273438	-53.504353
906.250000	-53.486485
907.226562	-52.015549
908.203125	-52.407482
909.179688	-54.038643
910.156250	-53.843384
911.132812	-53.891964
912.109375	-54.191994
913.085938	-53.654816
914.062500	-56.392159
915.039062	-55.943787
916.015625	-56.041191
916.992188	-55.181168
917.968750	-55.903679
918.945312	-55.391750
919.921875	-55.532925
920.898438	-56.358627
921.875000	-55.877682
922.851562	-57.428776
923.828125	-56.074604
924.804688	-55.708172
925.781250	-56.679314
926.757812	-56.795383
927.734375	-56.064358
928.710938	-57.900845
929.687500	-56.885765
930.664062	-57.862606
931.640625	-58.173256
932.617188	-57.138691
933.593750	-58.660778
934.570312	-59.012707
935.546875	-57.938625
936.523438	-58.637962
937.500000	-58.961590
938.476562	-58.128868
939.453125	-58.308285
940.429688	-57.758049
941.406250	-57.767365
942.382812	-58.423225
943.359375	-59.981274
944.335938	-59.799519
945.312500	-58.907650
946.289062	-59.480629
947.265625	-59.208622
948.242188	-59.783989
949.218750	-60.042789
950.195312	-61.242165
951.171875	-59.838413
952.148438	-61.402287
953.125000	-61.370148
954.101562	-61.632225
955.078125	-61.182201
956.054688	-61.345745
957.031250	-62.980385
958.007812	-62.183491
958.984375	-63.855659
959.960938	-63.174820
960.937500	-63.155029
961.914062	-63.029572
962.890625	-63.619411
963.867188	-62.946152
964.843750	-64.753654
965.820312	-63.613792
966.796875	-64.533684
967.773438	-64.944366
968.750000	-64.556343
969.726562	-64.187637
970.703125	-65.731728
971.679688	-64.588272
972.656250	-64.798363
973.632812	-66.453430
974.609375	-66.507996
975.585938	-67.242897
976.562500	-67.115799
977.539062	-67.194923
978.515625	-66.726295
979.492188	-65.986717
980.468750	-66.478096
981.445312	-67.252411
982.421875	-66.835663
983.398438	-68.186493
984.375000	-67.805412
985.351562	-68.317482
986.328125	-69.216301
987.304688	-67.882515
988.281250	-68.591125
989.257812	-69.261444
990.234375	-69.135986
991.210938	-69.098244
992.187500	-69.612434
993.164062	-69.260078
994.140625	-68.914543
995.117188	-70.666817
996.093750	-71.392052
997.070312	-70.854668
998.046875	-70.208649
999.023438	-71.016502
1000.000000	-71.384521
1000.976562	-69.877357
1001.953125	-72.065155
1002.929688	-70.502411
1003.906250	-70.263794
1004.882812	-70.698669
1005.859375	-71.023262
1006.835938	-71.345703
1007.812500	-71.508812
1008.789062	-70.267883
1009.765625	-70.473190
1010.742188	-72.066841
1011.718750	-73.060928
1012.695312	-71.467377
1013.671875	-72.265221
1014.648438	-71.045761
1015.625000	-70.704506
1016.601562	-70.829948
1017.578125	-72.341972
1018.554688	-71.809601
1019.531250	-72.005600
1020.507812	-70.488243
1021.484375	-71.486977
1022.460938	-71.219803
1023.437500	-71.157394
1024.414062	-71.678925
1025.390625	-70.171898
1026.367188	-71.619156
1027.343750	-70.923370
1028.320312	-70.776749
1029.296875	-70.803772
1030.273438	-70.656120
1031.250000	-71.044281
1032.226562	-70.924103
1033.203125	-71.842857
1034.179688	-72.133179
1035.156250	-71.492920
1036.132812	-70.466507
1037.109375	-70.466202
1038.085938	-69.301506
1039.062500	-71.440445
1040.039062	-70.090752
1041.015625	-69.914177
1041.992188	-71.210091
1042.968750	-69.438972
1043.945312	-70.824883
1044.921875	-70.612938
1045.898438	-70.829964
1046.875000	-70.215111
1047.851562	-69.852211
1048.828125	-70.661652
1049.804688	-69.842384
1050.781250	-70.628937
1051.757812	-70.008514
1052.734375	-68.845818
1053.710938	-69.314903
1054.687500	-68.509850
1055.664062	-68.607285
1056.640625	-69.231598
1057.617188	-68.938873
1058.593750	-69.490051
1059.570312	-68.983688
1060.546875	-68.293793
1061.523438	-68.034264
1062.500000	-67.833771
1063.476562	-68.500771
1064.453125	-68.138817
1065.429688	-67.282898
1066.406250	-68.126984
1067.382812	-68.290382
1068.359375	-67.591270
1069.335938	-68.347816
1070.312500	-67.414680
1071.289062	-67.047974
1072.265625	-67.091156
1073.242188	-66.437927
1074.218750	-67.563538
1075.195312	-67.199501
1076.171875	-66.934013
1077.148438	-66.265839
1078.125000	-65.579681
1079.101562	-67.022919
1080.078125	-66.048927
1081.054688	-64.435158
1082.031250	-63.758862
1083.007812	-64.871078
1083.984375	-63.407375
1084.960938	-64.452957
1085.937500	-63.391685
1086.914062	-64.356316
1087.890625	-63.849545
1088.867188	-62.536606
1089.843750	-63.453609
1090.820312	-62.301292
1091.796875	-62.511585
1092.773438	-63.467197
1093.750000	-61.577187
1094.726562	-63.419968
1095.703125	-61.820110
1096.679688	-61.058552
1097.656250	-61.725941
1098.632812	-61.325802
1099.609375	-61.146294
1100.585938	-59.147697
1101.562500	-59.346176
1102.539062	-58.224922
1103.515625	-59.728214
1104.492188	-59.941422
1105.468750	-58.551052
1106.445312	-56.760296
1107.421875	-57.348042
1108.398438	-57.629719
1109.375000	-57.929653
1110.351562	-57.255394
1111.328125	-56.327007
1112.304688	-55.860634
1113.281250	-56.407169
1114.257812	-55.712177
1115.234375	-56.171356
1116.210938	-56.167328
1117.187500	-56.883266
1118.164062	-55.316967
1119.140625	-55.892159
1120.117188	-55.878090
1121.093750	-57.105537
1122.070312	-56.746243
1123.046875	-56.707188
